OBJECTID;Join_Count;TARGET_FID;LINK_ID;POI_ID;SEQ_NUM;FAC_TYPE;POI_NAME;POI_LANGCD;POI_NMTYPE;POI_ST_NUM;ST_NUM_FUL;ST_NFUL_LC;ST_NAME;ST_LANGCD;POI_ST_SD;ACC_TYPE;PH_NUMBER;CHAIN_ID;NAT_IMPORT;PRIVATE;IN_VICIN;NUM_PARENT;NUM_CHILD;PERCFRREF;VANCITY_ID;ACT_ADDR;ACT_LANGCD;ACT_ST_NAM;ACT_ST_NUM;ACT_ADMIN;ACT_POSTAL;AIRPT_TYPE;POLYGON_NM;FED_OKR;BUFF_DIST;ORIG_FID;name_1;all_scales;X;Y
482;1;6022;1136107041.0;899129941.0;1;4100;МЕТРО-СУХАРЕВСКАЯ;RUS;B; ; ; ;БОЛЬШАЯ СУХАРЕВСКАЯ ПЛОЩАДЬ;RUS;L; ; ;0.0;N;N;N;0;1;95;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Сухаревская;1;37.63301999988249;55.772529999679215
483;1;6023;1159579550.0;1083803734.0;1;4100;МЕТРО-СХОДНЕНСКАЯ;RUS;B; ; ; ; ; ;R; ; ;0.0;N;N;N;1;0;98;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Сходненская;0;37.44051999968221;55.849190000375124
484;1;6024;1033645037.0;1083803733.0;1;4100;МЕТРО-СХОДНЕНСКАЯ;RUS;B; ; ; ;ХИМКИНСКИЙ БУЛЬВАР;RUS;L; ; ;0.0;N;N;N;1;0;43;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Сходненская;0;37.440949999852535;55.8495299998027
485;2;6025;1159600738.0;1083803736.0;1;4100;МЕТРО-СХОДНЕНСКАЯ;RUS;B; ; ; ;УЛИЦА ГЕРОЕВ ПАНФИЛОВЦЕВ;RUS;L; ; ;0.0;N;N;N;0;5;44;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Сходненская;0;37.43926999935425;55.851550000538765
486;1;6026;1159579556.0;1083803735.0;1;4100;МЕТРО-СХОДНЕНСКАЯ;RUS;B; ; ; ; ; ;R; ; ;0.0;N;N;N;1;0;60;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Сходненская;0;37.44047999949925;55.849719999537044
487;2;6027;775117736.0;1083803737.0;1;4100;МЕТРО-СХОДНЕНСКАЯ;RUS;B; ; ; ; ; ;R; ; ;0.0;N;N;N;1;0;45;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Сходненская;0;37.44002000009002;55.85147000020467
488;1;6028;1149933057.0;1165002623.0;1;4100;МЕТРО-ОКРУЖНАЯ;RUS;B; ; ; ;ГОСТИНИЧНЫЙ ПРОЕЗД;RUS;R; ; ;0.0;N;N;N;1;0;50;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Окружная;1;37.576229999722166;55.844470000324165
489;1;6030;873262017.0;1165090349.0;1;4100;МЕТРО-ШЕЛЕПИХА;RUS;B; ; ; ;ШЕЛЕПИХИНСКОЕ ШОССЕ;RUS;R; ; ;0.0;N;N;N;1;0;69;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Шелепиха;0;37.52335000037924;55.75794000022079
490;1;6031;872130123.0;1083775876.0;1;4100;МЕТРО-КАЛУЖСКАЯ;RUS;B; ; ; ; ; ;L; ; ;0.0;N;N;N;1;0;46;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Калужская;0;37.53860000006845;55.65562999998064
491;1;6032;1007328789.0;1083775874.0;1;4100;МЕТРО-КАЛУЖСКАЯ;RUS;B; ; ; ;ПРОФСОЮЗНАЯ УЛИЦА;RUS;L; ; ;0.0;N;N;N;1;0;91;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Калужская;0;37.54122000037497;55.65787999944093
492;1;6033;586782173.0;1083775875.0;1;4100;МЕТРО-КАЛУЖСКАЯ;RUS;B; ; ; ; ; ;R; ; ;0.0;N;N;N;1;0;40;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Калужская;0;37.53916999998086;55.65543000002083
493;1;6034;1033444040.0;1083775873.0;1;4100;МЕТРО-КАЛУЖСКАЯ;RUS;B; ; ; ;ПРОФСОЮЗНАЯ УЛИЦА;RUS;R; ; ;0.0;N;N;N;0;5;87;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Калужская;0;37.54145000052875;55.657830000013256
494;1;6035;916242180.0;1083775872.0;1;4100;МЕТРО-КАЛУЖСКАЯ;RUS;B; ; ; ; ; ;R; ; ;0.0;N;N;N;1;0;50;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Калужская;0;37.54026999962268;55.6562000003169
495;1;6036;783918020.0;842818679.0;1;4100;МЕТРО-НОВОЯСЕНЕВСКАЯ;RUS;B; ; ; ;НОВОЯСЕНЕВСКИЙ ПРОСПЕКТ;RUS;R; ; ;0.0;N;N;N;1;0;35;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Новоясеневская;0;37.55295000013239;55.601810000494986
496;1;6037;1027195401.0;842818680.0;1;4100;МЕТРО-НОВОЯСЕНЕВСКАЯ;RUS;B; ; ; ;НОВОЯСЕНЕВСКИЙ ПРОСПЕКТ;RUS;L; ; ;0.0;N;N;N;1;0;33;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Новоясеневская;0;37.552970000223866;55.60161000023457
497;1;6041;1038010724.0;1138733481.0;1;4100;МЕТРО-ВОЛЖСКАЯ;RUS;B; ; ; ; ; ;L; ; ;0.0;N;N;N;1;0;12;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Волжская;0;37.751350000371474;55.691179999907526
498;1;6042;1039177008.0;898104898.0;1;4100;МЕТРО-КУНЦЕВСКАЯ;RUS;B; ; ; ;МАЛАЯ ФИЛЁВСКАЯ УЛИЦА;RUS;R; ; ;0.0;N;N;N;1;0;71;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Кунцевская;1;37.4472200006855;55.73106000003094
499;1;6043;1039177009.0;898104900.0;1;4100;МЕТРО-КУНЦЕВСКАЯ;RUS;B; ; ; ;МОЛДАВСКАЯ УЛИЦА;RUS;R; ; ;0.0;N;N;N;0;1;19;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Кунцевская;0;37.44470999998383;55.730739999726794
500;1;6045;779072367.0;1165090360.0;1;4100;МЕТРО-ХОРОШЁВСКАЯ;RUS;B; ; ; ;ХОРОШЁВСКОЕ ШОССЕ;RUS;L; ; ;0.0;N;N;N;0;1;60;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Хорошёвская;1;37.51947999974477;55.77754999976578
501;1;6046;779072364.0;1165090361.0;1;4100;МЕТРО-ХОРОШЁВСКАЯ;RUS;B; ; ; ;ХОРОШЁВСКОЕ ШОССЕ;RUS;R; ; ;0.0;N;N;N;1;0;60;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Хорошёвская;0;37.520919999145214;55.77767000024857
502;1;6047;585872968.0;801804454.0;1;4100;МЕТРО-ВАРШАВСКАЯ;RUS;B; ; ; ;ЧОНГАРСКИЙ БУЛЬВАР;RUS;R; ; ;0.0;N;N;N;1;0;50;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Варшавская;1;37.617999999448756;55.65314999982748
503;1;6048;585872970.0;801804453.0;1;4100;МЕТРО-ВАРШАВСКАЯ;RUS;B; ; ; ;ЧОНГАРСКИЙ БУЛЬВАР;RUS;L; ; ;0.0;N;N;N;1;0;50;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Варшавская;0;37.61791999998111;55.65347999995767
504;2;6049;1032776292.0;1038934205.0;1;4100;МЕТРО-УЛИЦА АКАДЕМИКА ЯНГЕЛЯ;RUS;B; ; ; ;ВАРШАВСКОЕ ШОССЕ;RUS;L; ; ;0.0;N;N;N;1;0;44;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Улица Академика Янгеля;0;37.6019999999221;55.59405000026326
505;1;6053;836242656.0;1083591650.0;1;4100;МЕТРО-РИЖСКАЯ;RUS;B; ; ; ;ПРОСПЕКТ МИРА;RUS;R; ; ;0.0;N;N;N;0;0;27;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Рижская;1;37.63471999957395;55.79244000042231
506;1;6054;585879916.0;1083776234.0;1;4100;МЕТРО-ПАРК КУЛЬТУРЫ;RUS;B; ; ; ; ; ;L; ; ;0.0;N;N;N;0;1;40;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Парк культуры;0;37.59385999951836;55.73511999994127
507;2;6055;1033261271.0;1135058667.0;1;4100;МЕТРО-ХОВРИНО;RUS;B; ; ; ;УЛИЦА ДЫБЕНКО;RUS;R; ; ;0.0;N;N;N;0;0;60;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Ховрино;0;37.480410267490264;55.87899108147981
508;2;6056;827522274.0;1031805758.0;1;4100;МЕТРО-МИТИНО;RUS;B; ; ; ; ; ;R; ; ;0.0;N;N;N;1;0;90;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Митино;1;37.363409999997245;55.844629999889186
509;2;6057;1160156586.0;1031805753.0;1;4100;МЕТРО-МИТИНО;RUS;B; ; ; ;ДУБРАВНАЯ УЛИЦА;RUS;R; ; ;0.0;N;N;N;1;0;48;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Митино;0;37.35993999939588;55.84607000063436
510;1;6058;932111076.0;1083515762.0;1;4100;МЕТРО-КОЛОМЕНСКАЯ;RUS;B; ; ; ;ПРОСПЕКТ АНДРОПОВА;RUS;R; ; ;0.0;N;N;N;0;5;85;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Коломенская;0;37.66400000055826;55.67645000000913
511;1;6059;1005237372.0;1083515763.0;1;4100;МЕТРО-КОЛОМЕНСКАЯ;RUS;B; ; ; ;ПРОСПЕКТ АНДРОПОВА;RUS;L; ; ;0.0;N;N;N;1;0;72;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Коломенская;0;37.66307999994317;55.676709999994955
512;1;6061;851775173.0;1165002803.0;1;4100;МЕТРО-ОКРУЖНАЯ;RUS;B; ; ; ;ЛОКОМОТИВНЫЙ ПРОЕЗД;RUS;L; ; ;0.0;N;N;N;0;2;50;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Окружная;0;37.57316000005215;55.84802999999707
513;1;6062;925593726.0;1165002802.0;1;4100;МЕТРО-ОКРУЖНАЯ;RUS;B; ; ; ;ГОСТИНИЧНЫЙ ПРОЕЗД;RUS;L; ; ;0.0;N;N;N;1;0;50;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Окружная;0;37.57514000012607;55.84759999986957
514;2;6063;775063396.0;1069897450.0;1;4100;МЕТРО-ЩЁЛКОВСКАЯ;RUS;B; ; ; ;9-Я ПАРКОВАЯ УЛИЦА;RUS;L; ; ;0.0;N;N;N;1;0;95;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Щёлковская;0;37.7986000000123;55.80969999968487
515;2;6064;775063396.0;1069897449.0;1;4100;МЕТРО-ЩЁЛКОВСКАЯ;RUS;B; ; ; ;9-Я ПАРКОВАЯ УЛИЦА;RUS;R; ; ;0.0;N;N;N;0;5;95;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Щёлковская;0;37.79864000019529;55.80969999968487
516;1;6065;927244095.0;1083812843.0;1;4100;МЕТРО-КИТАЙ-ГОРОД;RUS;B; ; ; ;ПЛОЩАДЬ ИЛЬИНСКИЕ ВОРОТА;RUS;R; ; ;0.0;N;N;N;1;0;80;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Китай-город;0;37.63083000064459;55.756900000182895
517;1;6066;927244095.0;1083812844.0;1;4100;МЕТРО-КИТАЙ-ГОРОД;RUS;B; ; ; ;ПЛОЩАДЬ ИЛЬИНСКИЕ ВОРОТА;RUS;L; ; ;0.0;N;N;N;1;0;80;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Китай-город;0;37.63081000055312;55.756939999841705
518;1;6067;1034062908.0;1165016769.0;1;4100;МЕТРО-МИНСКАЯ;RUS;B; ; ; ;МИНСКАЯ УЛИЦА;RUS;L; ; ;0.0;N;N;N;0;1;30;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Минская;1;37.497780000195846;55.72351000009718
519;1;6068;1026532119.0;1165016770.0;1;4100;МЕТРО-МИНСКАЯ;RUS;B; ; ; ;МИНСКАЯ УЛИЦА;RUS;R; ; ;0.0;N;N;N;1;0;8;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Минская;0;37.49800000030387;55.72361000002106
520;2;6070;773626284.0;808221484.0;1;4100;МЕТРО-БУЛЬВАР ДМИТРИЯ ДОНСКОГО;RUS;B; ; ; ;БУЛЬВАР ДМИТРИЯ ДОНСКОГО;RUS;R; ; ;0.0;N;N;N;1;0;10;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Бульвар Дмитрия Донского;0;37.575730000129944;55.568540000283264
521;2;6071;918465009.0;808221485.0;1;4100;МЕТРО-БУЛЬВАР ДМИТРИЯ ДОНСКОГО;RUS;B; ; ; ; ; ;L; ; ;0.0;N;N;N;1;0;80;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Бульвар Дмитрия Донского;0;37.57517999941072;55.56867000001952
522;1;6072;833344254.0;1083813246.0;1;4100;МЕТРО-ТУРГЕНЕВСКАЯ;RUS;B; ; ; ;ТУРГЕНЕВСКАЯ ПЛОЩАДЬ;RUS;L; ; ;0.0;N;N;N;0;1;60;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Тургеневская;0;37.636910000608474;55.765410000562845
523;1;6093;1049360860.0;1135463931.0;1;4100;МЕТРО-ДЕЛОВОЙ ЦЕНТР;RUS;B; ; ; ; ; ;L; ; ;0.0;N;N;N;0;0;67;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Деловой центр;1;37.54061999942703;55.748939999946266
524;1;6094;930650843.0;1136360608.0;1;4100;МЕТРО-ТЕХНОПАРК;RUS;B; ; ; ; ; ;R; ; ;0.0;N;N;N;0;1;10;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Технопарк;0;37.66392000019231;55.69450000014285
525;1;6095;1003389730.0;801803995.0;1;4100;МЕТРО-НАГАТИНСКАЯ;RUS;B; ; ; ; ; ;L; ; ;0.0;N;N;N;0;2;60;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Нагатинская;1;37.62172999944282;55.6821200003181
526;1;6096;773801997.0;801803996.0;1;4100;МЕТРО-НАГАТИНСКАЯ;RUS;B; ; ; ;ВАРШАВСКОЕ ШОССЕ;RUS;R; ; ;0.0;N;N;N;1;0;40;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Нагатинская;0;37.62341999998686;55.68395999994588
527;1;6097;938950470.0;842834046.0;1;4100;МЕТРО-МАРЬИНО;RUS;B; ; ; ;ЛЮБЛИНСКАЯ УЛИЦА;RUS;L; ; ;0.0;N;N;N;1;0;35;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Марьино;0;37.74411000049134;55.64906000005381
528;1;6098;773664405.0;842834047.0;1;4100;МЕТРО-МАРЬИНО;RUS;B; ; ; ;ЛЮБЛИНСКАЯ УЛИЦА;RUS;R; ; ;0.0;N;N;N;0;3;90;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Марьино;0;37.744410000066985;55.64898999986757
529;1;6099;932242152.0;842834050.0;1;4100;МЕТРО-БРАТИСЛАВСКАЯ;RUS;B; ; ; ;УЛИЦА ПЕРЕРВА;RUS;L; ; ;0.0;N;N;N;0;3;18;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Братиславская;0;37.74877999939534;55.658799999708734
530;1;6100;1133947020.0;1135001785.0;1;4100;МЕТРО-БИБЛИОТЕКА ИМЕНИ ЛЕНИНА;RUS;B; ; ; ;МОХОВАЯ УЛИЦА;RUS;L; ; ;0.0;N;N;N;1;0;13;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Библиотека имени Ленина;0;37.61109999932725;55.75269000020177
531;2;6101;852098506.0;1005212383.0;1;4100;МЕТРО-ПЛАНЕРНАЯ;RUS;B; ; ; ; ; ;L; ; ;0.0;N;N;N;0;1;30;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Планерная;0;37.43706000002488;55.859720000299454
532;2;6103;918073552.0;1017551225.0;1;4100;МЕТРО-БУЛЬВАР АДМИРАЛА УШАКОВА;RUS;B; ; ; ; ; ;L; ; ;0.0;N;N;N;0;0;99;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Бульвар Адмирала Ушакова;1;37.54176000015014;55.5449499996475
533;2;6104;773626284.0;1017551223.0;1;4100;МЕТРО-УЛИЦА СТАРОКАЧАЛОВСКАЯ;RUS;B; ; ; ;БУЛЬВАР ДМИТРИЯ ДОНСКОГО;RUS;R; ; ;0.0;N;N;N;0;2;10;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Улица Старокачаловская;0;37.575730000129944;55.568540000283264
534;2;6105;827097771.0;1031918621.0;1;4100;МЕТРО-МИТИНО;RUS;B; ; ; ;ДУБРАВНАЯ УЛИЦА;RUS;R; ; ;0.0;N;N;N;1;0;60;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Митино;0;37.3612099998153;55.84686999979626
535;1;6111;773602857.0;898993415.0;1;4100;МЕТРО-НАГОРНАЯ;RUS;B; ; ; ;ЭЛЕКТРОЛИТНЫЙ ПРОЕЗД;RUS;L; ; ;0.0;N;N;N;1;0;50;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Нагорная;1;37.61061999982651;55.672810000111596
536;1;6113;1158155732.0;1136107103.0;1;4100;МЕТРО-САЛАРЬЕВО;RUS;B; ; ; ; ; ;L; ; ;0.0;N;N;N;0;0;33;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Саларьево;1;37.42641999986356;55.623100000191286
537;1;6115;930510694.0;1083824457.0;1;4100;МЕТРО-ШОССЕ ЭНТУЗИАСТОВ;RUS;B; ; ; ;ЭЛЕКТРОДНАЯ УЛИЦА;RUS;R; ; ;0.0;N;N;N;1;0;70;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Шоссе Энтузиастов;0;37.75121999977682;55.7572799995821
538;1;6116;711701351.0;1083498319.0;1;4100;МЕТРО-ПЛОЩАДЬ ИЛЬИЧА;RUS;B; ; ; ;УЛИЦА ЗОЛОТОРОЖСКИЙ ВАЛ;RUS;L; ; ;0.0;N;N;N;1;0;70;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Площадь Ильича;0;37.68030000055888;55.7469200003054
539;1;6117;1028009858.0;1083833203.0;1;4100;МЕТРО-БОРИСОВО;RUS;B; ; ; ;БРАТЕЕВСКИЙ ПРОЕЗД;RUS;L; ; ;0.0;N;N;N;0;1;2;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Борисово;1;37.743239999206644;55.632049999975266
540;1;6118;757201498.0;1083833204.0;1;4100;МЕТРО-БОРИСОВО;RUS;B; ; ; ; ; ;L; ; ;0.0;N;N;N;1;0;66;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Борисово;0;37.74515999990442;55.634489999967485
541;1;6119;927883577.0;1083515339.0;1;4100;МЕТРО-ОРЕХОВО;RUS;B; ; ; ; ; ;L; ; ;0.0;N;N;N;1;0;1;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Орехово;0;37.693410000340585;55.61372999952778
542;1;6120;913554325.0;1136107072.0;1;4100;МЕТРО-РУМЯНЦЕВО;RUS;B; ; ; ; ; ;R; ; ;0.0;N;N;N;0;0;50;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Румянцево;1;37.44336000009678;55.63313000055947
543;1;6121;864844539.0;1136107073.0;1;4100;МЕТРО-ТРОПАРЁВО;RUS;B; ; ; ;ЛЕНИНСКИЙ ПРОСПЕКТ;RUS;R; ; ;0.0;N;N;N;0;1;44;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Тропарёво;1;37.47312999972922;55.644799999864475
544;1;6122;1026839322.0;1136107074.0;1;4100;МЕТРО-ТРОПАРЁВО;RUS;B; ; ; ;ЛЕНИНСКИЙ ПРОСПЕКТ;RUS;L; ; ;0.0;N;N;N;1;0;1;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Тропарёво;0;37.47266000027427;55.645089999710066
545;2;6126;847805494.0;1024607137.0;1;4100;МЕТРО-ВОЛОКОЛАМСКАЯ;RUS;B; ; ; ; ; ;L; ; ;0.0;N;N;N;1;0;10;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Волоколамская;0;37.3833500004786;55.834939999670894
546;2;6127;774758228.0;842834354.0;1;4100;МЕТРО-ЩЁЛКОВСКАЯ;RUS;B; ; ; ;УРАЛЬСКАЯ УЛИЦА;RUS;R; ; ;0.0;N;N;N;1;0;99;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Щёлковская;0;37.798579999920825;55.810659999654696
547;1;6128;871851494.0;1083591598.0;1;4100;МЕТРО-ЧЕРТАНОВСКАЯ;RUS;B; ; ; ; ; ;R; ; ;0.0;N;N;N;1;0;90;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Чертановская;0;37.60459000009138;55.64094000010206
